half_year,bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
2024 H1,39,1958,1.2995711304545885,1.5088317749206699,1.4004621716586705,-7.947413161144946e-05,0.013629149973980199,0.0003080083049876926,,
2024 H1,40,1958,1.5088317749206699,1.813183751248016,1.651954648012233,-0.0006107033804045044,0.014010270518740259,0.00031662133611668023,,
2024 H1,41,1958,1.813183751248016,2.370162880258126,2.057210541951709,0.00027707243656466084,0.015037366436583974,0.00033983291375129293,,
2024 H1,42,1958,2.370162880258126,17.37486831386539,3.3772595561651713,-0.0005255839973784308,0.014844263363296278,0.0003354689328423729,,
2024 H2,0,1992,-17.412509320926585,-2.3493140892949054,-3.2711948501746972,0.0028688710298511565,0.016275847214367357,0.00036466907658090826,,
2024 H2,1,1992,-2.3493140892949054,-1.785113813456111,-2.0287045093371474,0.0006260395382615674,0.014042364961788931,0.0003146267101295542,,
2024 H2,2,1992,-1.785113813456111,-1.4920673339075583,-1.6281308651402313,0.0012126813685175313,0.014337300289505176,0.0003212348941578749,,
2024 H2,3,1992,-1.4920673339075583,-1.2933365799564596,-1.3913050765371202,0.0009816719398606523,0.012779919495996836,0.0002863409431165924,,
2024 H2,4,1992,-1.2933365799564596,-1.1396266526478083,-1.2129270011077165,0.0004593701474303462,0.012873698313916123,0.00028844210777383296,,
2024 H2,5,1992,-1.1396266526478083,-1.015441808381064,-1.0759343211750891,0.00020119831234782423,0.012306121860290493,0.00027572525325273513,,
2024 H2,6,1992,-1.015441808381064,-0.9119412293300609,-0.9638375442278826,0.0004397136361979978,0.0130350095406391,0.0002920563722306333,,
2024 H2,7,1992,-0.9119412293300609,-0.8180211274557974,-0.8643389000724744,0.0002718169890808652,0.01292668725756495,0.0002896293534449743,,
2024 H2,8,1992,-0.8180211274557974,-0.7369759182790062,-0.7769283463915326,0.0007357442576514945,0.012857163939596655,0.00028807164625895703,,
2024 H2,9,1992,-0.7369759182790062,-0.660375460348157,-0.6987173919043514,-0.00013333125681601796,0.012564916888981625,0.00028152369451932654,,
2024 H2,10,1992,-0.660375460348157,-0.5905530149406542,-0.6245516423737724,0.0002777176938103183,0.01319521260905281,0.00029564580780682163,,
2024 H2,11,1992,-0.5905530149406542,-0.5225154814516981,-0.5563592836263755,0.0006519135272787535,0.014051975496074374,0.0003148420392990384,,
2024 H2,12,1992,-0.5225154814516981,-0.4589394897148242,-0.4909261450456957,6.489049682341464e-05,0.013987846187280505,0.00031340518777840063,,
2024 H2,13,1992,-0.4589394897148242,-0.4002120913228906,-0.4292480783016733,0.00023525918954276156,0.013639196945551118,0.00030559351472952506,,
2024 H2,14,1992,-0.4002120913228906,-0.34513915139062057,-0.3720205507077174,5.3817783225956994e-05,0.013138681176451688,0.00029437919077282483,,
2024 H2,15,1992,-0.34513915139062057,-0.2898948144454706,-0.31744097001620203,0.00022562386772413578,0.013664268896863582,0.00030615526523091385,,
2024 H2,16,1992,-0.2898948144454706,-0.23732473316980232,-0.26381084310921615,0.0002055884468575161,0.012606892553989635,0.00028246418178218486,,
2024 H2,17,1992,-0.23732473316980232,-0.18512775328168693,-0.21132885852446837,-3.741118057757857e-05,0.012850679804648315,0.000287926365741581,,
2024 H2,18,1992,-0.18512775328168693,-0.1343581174191976,-0.1599261913435128,0.00033395686204137784,0.013503179824140963,0.00030254597825350987,,
2024 H2,19,1992,-0.1343581174191976,-0.08457536151908382,-0.10916463790584408,-0.00015493699113874843,0.012593373898244456,0.0002821612890576293,,
2024 H2,20,1992,-0.08457536151908382,-0.033024468598688864,-0.05872287394514003,-1.506865001794966e-05,0.011764981027403365,0.0002636007029770988,,
2024 H2,21,1992,-0.033024468598688864,0.01834160257816685,-0.007534187017268827,-5.758558577191753e-05,0.01260054267527361,0.0002823219093476213,,
2024 H2,22,1992,0.01834160257816685,0.06872896297839878,0.04345569360797909,0.0005037845554225051,0.013432976541296484,0.0003009730360901523,,
2024 H2,23,1992,0.06872896297839878,0.12040867547757296,0.09464448394279219,8.781129116345128e-05,0.014951965953579654,0.00033500680766700174,,
2024 H2,24,1992,0.12040867547757296,0.17405194499664967,0.14694962506002357,-0.0006375895014428837,0.012135412251853897,0.0002719004130184824,,
2024 H2,25,1992,0.17405194499664967,0.22706141073591665,0.20005204701786358,-0.0005972854320245648,0.013645170388436574,0.0003057273529176303,,
2024 H2,26,1992,0.22706141073591665,0.27926106035652637,0.2528762767194234,-0.00010311792252785254,0.013633662407758871,0.0003054695104451755,,
2024 H2,27,1992,0.27926106035652637,0.33462643403825937,0.3070350667843248,0.0004544382166902534,0.013671283959650265,0.0003063124414709512,,
2024 H2,28,1992,0.33462643403825937,0.3912584285642464,0.36253997105722846,0.0002086600170060927,0.01301547630996125,0.00029161871973241836,,
2024 H2,29,1992,0.3912584285642464,0.4507902685932097,0.42093090482032897,8.6286571374036e-05,0.012198449097667194,0.0002733127873207563,,
2024 H2,30,1992,0.4507902685932097,0.5131972668321728,0.48248067900813457,-0.0001383990202681699,0.013288765503624619,0.0002977419105304241,,
2024 H2,31,1992,0.5131972668321728,0.5815359095913507,0.5472581705326266,-0.0002865627391516949,0.012802812458087114,0.00028685387219707026,,
2024 H2,32,1992,0.5815359095913507,0.6496972159757974,0.6154440932696424,-0.0005772411104797965,0.013469073745859901,0.0003017818132973796,,
2024 H2,33,1992,0.6496972159757974,0.7248896422984556,0.6868707170935724,-0.00024942250475822747,0.01289629569652524,0.00028894841423767945,,
2024 H2,34,1992,0.7248896422984556,0.8133092680903751,0.7671389842670921,-0.00020049217560408277,0.013395419423445614,0.0003001315487435749,,
2024 H2,35,1992,0.8133092680903751,0.9112339049346491,0.8608020672992523,-0.00045689201756484316,0.01240888170799857,0.00027802764269395695,,
2024 H2,36,1992,0.9112339049346491,1.0195682284738234,0.9640590043028957,-0.0007861811976099409,0.012618575605545829,0.000282725946811466,,
2024 H2,37,1992,1.0195682284738234,1.143093308896243,1.0800905312594078,-0.0004168327001187232,0.013445694572076896,0.0003012579903834395,,
2024 H2,38,1992,1.143093308896243,1.3025480697303704,1.220693101318109,-0.0003670255116807478,0.01281286491639811,0.00028707910291110665,,
2024 H2,39,1992,1.3025480697303704,1.513653644627053,1.4022978217555948,-0.0004794473331926971,0.013299939364201596,0.00029799226686301814,,
2024 H2,40,1992,1.513653644627053,1.8247571977263704,1.6554809246986104,-0.00031068764914907876,0.015263562659301873,0.0003419882987958365,,
2024 H2,41,1992,1.8247571977263704,2.401080565518854,2.0718147963855036,-0.00018598353056060288,0.014937501900025515,0.000334682732798042,,
2024 H2,42,1992,2.401080565518854,18.36315968086624,3.407393695162128,-0.0009437131894761173,0.014576293599003932,0.00032658966729724135,,
2025 H1,0,1960,-12.882995593428216,-2.2965398253368363,-3.301890345389222,-0.0005024468740854706,0.025974747600042904,0.0005867097433151994,,
2025 H1,1,1959,-2.2965398253368363,-1.7910259619264446,-2.0131249057559035,-0.0002322795604457141,0.0140256953667203,0.0003168890145373872,,
2025 H1,2,1959,-1.7910259619264446,-1.4998193656630059,-1.6365648820012553,-0.00019914119045094243,0.014667465605784465,0.00033138882601190537,,
2025 H1,3,1959,-1.4998193656630059,-1.306608603994168,-1.3979410489212674,-9.115262901910232e-05,0.013245368480047218,0.00029925872871772006,,
2025 H1,4,1959,-1.306608603994168,-1.1525229517336086,-1.2253930344104378,-0.0003387326108938723,0.012582118849156478,0.0002842736234213401,,
2025 H1,5,1959,-1.1525229517336086,-1.0212147069075612,-1.0833682925178383,-3.5168154359426526e-05,0.014317814583317209,0.00032348899894133154,,
2025 H1,6,1959,-1.0212147069075612,-0.9152864244258421,-0.9666119439481435,0.0006627337424688716,0.013418655048296056,0.0003031738722032427,,
2025 H1,7,1959,-0.9152864244258421,-0.8229084605597553,-0.8688162235370956,0.0001394142240584584,0.01296476325780062,0.0002929188853069786,,
2025 H1,8,1959,-0.8229084605597553,-0.7391812385503302,-0.7804801236488861,0.00019749736646135525,0.012723303315881613,0.00028746346929769295,,
2025 H1,9,1959,-0.7391812385503302,-0.6619816580019429,-0.7000142242815659,0.0001885840118551103,0.012157721241394272,0.0002746850122202943,,
2025 H1,10,1960,-0.6619816580019429,-0.5892677015650267,-0.6245975742844377,0.0006039280562627952,0.012031656962820703,0.00027176742877383747,,
2025 H1,11,1959,-0.5892677015650267,-0.5246497405477558,-0.5562036066994098,8.960569330506537e-05,0.011781664210965586,0.0002661885820136921,,
2025 H1,12,1959,-0.5246497405477558,-0.4654359420672106,-0.49473773522655157,0.0004525223101721064,0.014165494215370146,0.00032004755450448406,,
2025 H1,13,1959,-0.4654359420672106,-0.4076657980283456,-0.4365881687874085,0.0001710240927236212,0.013423971078609785,0.0003032939797318409,,
2025 H1,14,1959,-0.4076657980283456,-0.3500874238992449,-0.3787768420492829,0.00026313857150270155,0.01582426698638878,0.0003575249739839334,,
2025 H1,15,1959,-0.3500874238992449,-0.2972125052782376,-0.3240077467854626,0.0004133846236291414,0.014293833721505174,0.00032294718825254357,,
2025 H1,16,1959,-0.2972125052782376,-0.24586966068640853,-0.2707099478670953,0.00021494074275903003,0.0173971451483336,0.00039306173688188743,,
2025 H1,17,1959,-0.24586966068640853,-0.1942987929119246,-0.22015043810187448,0.00048475186010846823,0.017167624111441855,0.00038787606206901486,,
2025 H1,18,1959,-0.1942987929119246,-0.14184818756419504,-0.16859742522865015,-0.0003417024235680961,0.010906727305301808,0.0002464207283302267,,
2025 H1,19,1959,-0.14184818756419504,-0.09030161509159085,-0.115726450213295,-0.00016936022998546567,0.011491399820122723,0.0002596305045448387,,
2025 H1,20,1959,-0.09030161509159085,-0.040369822634374566,-0.06519768315765692,-0.0001724289167991304,0.013196161251652006,0.00029814696707549347,,
2025 H1,21,1960,-0.040369822634374566,0.011010485247202911,-0.014445132111875982,-0.0002861719570874931,0.012888257075371263,0.00029111605305681145,,
2025 H1,22,1959,0.011010485247202911,0.06088477095376085,0.035670206700433624,-1.9576619896715543e-05,0.011801458173517732,0.0002666357961533791,,
2025 H1,23,1959,0.06088477095376085,0.11314683979392748,0.08677912627021173,-0.0005784694234092204,0.013409668165703643,0.0003029708274133758,,
2025 H1,24,1959,0.11314683979392748,0.16511064096907785,0.13876930781530264,0.00014873320351085816,0.01378516598159998,0.00031145462302772155,,
2025 H1,25,1959,0.16511064096907785,0.21775409359825126,0.19176554820708397,-0.00033606282868783177,0.012922042002904111,0.00029195366426017916,,
2025 H1,26,1959,0.21775409359825126,0.2724478797810674,0.2451121902498557,-0.00041950357403238006,0.012080974076484325,0.0002729510280704205,,
2025 H1,27,1959,0.2724478797810674,0.3296046641356012,0.3005018809582135,-0.00022707145944182537,0.011784282358838117,0.00026624773503801976,,
2025 H1,28,1959,0.3296046641356012,0.38710747947670493,0.3581996754439243,-0.0005711452136185556,0.012661586661573618,0.00028606907641713674,,
2025 H1,29,1959,0.38710747947670493,0.4480355702366666,0.4173557763749928,-0.0005456103941812964,0.01282463888618119,0.0002897529906490558,,
2025 H1,30,1959,0.4480355702366666,0.5153260134807486,0.4817814752574501,0.0002617949118349678,0.015175820852246861,0.00034287433092801905,,
2025 H1,31,1959,0.5153260134807486,0.5846968793662428,0.5499805750333784,-0.00038132450783646455,0.01250566367880856,0.00028254623643949196,,
2025 H1,32,1960,0.5846968793662428,0.6582726343568917,0.62134451403419,-9.5199829211969e-05,0.014689942286854517,0.0003318119737348774,,
2025 H1,33,1959,0.6582726343568917,0.7418329415133527,0.6994608264464688,-0.00020381209297612183,0.012987928893843904,0.0002934422772233827,,
2025 H1,34,1959,0.7418329415133527,0.8281852144760468,0.7831464119406568,0.00022876639326985788,0.013625749116327126,0.0003078528441485923,,
2025 H1,35,1959,0.8281852144760468,0.9262787265404432,0.8763694097250497,-8.531896578431825e-05,0.012291569258481959,0.00027770910230094306,,
2025 H1,36,1959,0.9262787265404432,1.0378510625417166,0.9804949978114446,-0.00032809722257730827,0.01214200230629225,0.0002743298670582315,,
2025 H1,37,1959,1.0378510625417166,1.1710808564679624,1.1019451281744201,-0.0004914325687797851,0.011920536990651218,0.00026932619887688644,,
2025 H1,38,1959,1.1710808564679624,1.3315484279559782,1.2479330926682999,-0.00010159148571947603,0.013646925774356188,0.0003083312981659202,,
2025 H1,39,1959,1.3315484279559782,1.5301037405168565,1.4258841605035073,-0.0003368762550947728,0.012746350747117137,0.0002879841905582711,,
2025 H1,40,1959,1.5301037405168565,1.8184475179506803,1.6620298438139935,-0.0009994566333678138,0.0131961603310235,0.00029814694627530833,,
2025 H1,41,1959,1.8184475179506803,2.3582714684613095,2.054752512789102,-0.0007688854032520271,0.015304268863970464,0.00034577641619296497,,
2025 H1,42,1960,2.3582714684613095,35.121623088755946,3.4062563603327245,-0.0008654372137801537,0.015460453552869013,0.0003492160491879181,,
2025 H2,0,1986,-22.201340031811903,-2.2865815899174566,-3.32492608033368,0.00022476525751856537,0.01215323175713904,0.00027271068718275835,,
2025 H2,1,1985,-2.2865815899174566,-1.761971673501912,-1.9887149949752496,0.0003179716301827152,0.012370045563837478,0.00027764575880258937,,
2025 H2,2,1985,-1.761971673501912,-1.484247017241642,-1.612070588896997,0.00035177118130757065,0.012847959022477491,0.0002883725297090752,,
2025 H2,3,1986,-1.484247017241642,-1.289357705968831,-1.3816215239520435,1.1627517726216838e-05,0.012098156134817411,0.0002714748257172246,,
2025 H2,4,1985,-1.289357705968831,-1.142668701077481,-1.213231250953286,-0.0005363669948831642,0.011468223445881469,0.0002574043550864354,,
2025 H2,5,1985,-1.142668701077481,-1.0149142043398574,-1.0771954999302495,-0.0002460245827937366,0.0121854940055768,0.00027350349779255064,,
2025 H2,6,1986,-1.0149142043398574,-0.9095820008114216,-0.9606402789675862,-8.875094696128993e-05,0.012496490328919616,0.00028041318828388845,,
2025 H2,7,1985,-0.9095820008114216,-0.8188087305087254,-0.8633914431990742,-0.00011771858162050904,0.011916936238153165,0.0002674757168329846,,
2025 H2,8,1985,-0.8188087305087254,-0.7339105056710571,-0.7756402192629589,0.00010559568749732728,0.011963087665991454,0.0002685115859521287,,
2025 H2,9,1986,-0.7339105056710571,-0.6559036522566387,-0.6948767007274933,-0.00031093406684494247,0.011757606703829132,0.0002638331159892786,,
2025 H2,10,1985,-0.6559036522566387,-0.5855019962073177,-0.6198214829427173,-7.55083959320832e-05,0.01175096884561066,0.00026375057755187627,,
2025 H2,11,1985,-0.5855019962073177,-0.5200044067108147,-0.5519837227922276,-0.00030435009293049083,0.01289565401799542,0.00028944304421553544,,
2025 H2,12,1986,-0.5200044067108147,-0.45599402029265307,-0.4885963838189341,-1.817545882698691e-05,0.012194485855459031,0.0002736364025584518,,
2025 H2,13,1985,-0.45599402029265307,-0.3955221462141228,-0.4261171428948968,5.690398519513306e-05,0.013566333369773358,0.0003044964469355693,,
2025 H2,14,1985,-0.3955221462141228,-0.33787748252765376,-0.3667143534643472,0.0004067187927839036,0.011454226518448166,0.00025709019395274603,,
2025 H2,15,1986,-0.33787748252765376,-0.2829030362206043,-0.3099196807753149,0.000317782731245482,0.011197027277771658,0.0002512540749937963,,
2025 H2,16,1985,-0.2829030362206043,-0.22849635818211195,-0.25552625181796024,-8.792524732821965e-05,0.011679915397656776,0.0002621557824178657,,
2025 H2,17,1985,-0.22849635818211195,-0.17645662463472306,-0.20297345061773864,1.4988410664309885e-05,0.012047955464529178,0.00027041644428117125,,
2025 H2,18,1986,-0.17645662463472306,-0.12479909776794393,-0.15069353865908525,-0.00011432983700986598,0.013125034993345434,0.000294517325420904,,
2025 H2,19,1985,-0.12479909776794393,-0.07553280292317904,-0.09960611682173184,0.00022574376678577356,0.011524299953952996,0.0002586629927005145,,
2025 H2,20,1985,-0.07553280292317904,-0.02635557529070551,-0.05178686839882008,-0.00043286862174499386,0.012413775660755449,0.0002786272811323692,,
2025 H2,21,1986,-0.02635557529070551,0.020786377315298765,-0.0027389518471145485,0.0002572205123051868,0.011952850901806046,0.0002682142699459168,,
2025 H2,22,1985,0.020786377315298765,0.07182338024669442,0.04650938316046281,0.00014997364726217555,0.011545706730656965,0.0002591434679526725,,
2025 H2,23,1985,0.07182338024669442,0.1214684664322974,0.09624215712561143,9.736365655626901e-05,0.012862260189790347,0.0002886935195089793,,
2025 H2,24,1986,0.1214684664322974,0.17254432451271146,0.1474828358789883,0.0002703493608942779,0.01082901648865008,0.0002429961500897426,,
2025 H2,25,1985,0.17254432451271146,0.22208848802570086,0.1969394085782942,-0.00013817936748008168,0.011073651119117026,0.0002485481764651311,,
2025 H2,26,1985,0.22208848802570086,0.27475999073100343,0.24831400407898943,0.00029936215221471464,0.011217330727396729,0.0002517730662732897,,
2025 H2,27,1986,0.27475999073100343,0.3278565474035708,0.3017776482537791,-7.121658336080824e-05,0.011122394718562691,0.00024957936847006614,,
2025 H2,28,1985,0.3278565474035708,0.3847086420230621,0.35667169929919823,-0.00011028826382435353,0.011493284759664048,0.0002579668564487663,,
2025 H2,29,1985,0.3847086420230621,0.4432740010266902,0.4137466854998799,-0.00031714003766321525,0.011470886807296778,0.00025746413425194474,,
2025 H2,30,1986,0.4432740010266902,0.5061065392031651,0.4753281079873113,0.00021008609079359872,0.011331146061861528,0.0002542636140616067,,
2025 H2,31,1985,0.5061065392031651,0.5758458796622569,0.5407753354107647,0.00023704731627556335,0.011478071163521682,0.0002576253871774313,,
2025 H2,32,1985,0.5758458796622569,0.6464219659124714,0.6110391557713938,-0.0004921598589491028,0.0116404196519655,0.00026126930013084927,,
2025 H2,33,1986,0.6464219659124714,0.7230326867404152,0.6839629094257905,-0.0006591317238551222,0.011993989484471385,0.00026913739322477633,,
2025 H2,34,1985,0.7230326867404152,0.8089655022145276,0.7649821856970566,-0.0005131691738046729,0.011732543057262216,0.0002633370106041121,,
2025 H2,35,1985,0.8089655022145276,0.9033435644425485,0.854097552398388,-0.00010775291260319844,0.011117681830083163,0.000249536446079315,,
2025 H2,36,1986,0.9033435644425485,1.010643881883603,0.954287671140131,0.00010158862514129226,0.010347375310097875,0.000232188432488099,,
2025 H2,37,1985,1.010643881883603,1.1369998914791022,1.0719762382639597,-4.228001734254081e-05,0.011648245850023681,0.0002614449592007524,,
2025 H2,38,1985,1.1369998914791022,1.2983013042652882,1.2136016368716633,0.00033961789300545844,0.011999348078173131,0.00026932545115599727,,
2025 H2,39,1986,1.2983013042652882,1.4999706767230376,1.393758902134572,-4.039931819448141e-05,0.011503082277888025,0.00025812175192659444,,
2025 H2,40,1985,1.4999706767230376,1.8147711386513914,1.6473741078309236,-0.0003256032521999732,0.011455879694224493,0.00025712729949455536,,
2025 H2,41,1985,1.8147711386513914,2.3928185184335624,2.064222561415038,-0.00056688721559181,0.011746715228591265,0.00026365510508826156,,
2025 H2,42,1986,2.3928185184335624,39.72495137214844,3.5682782782351152,-0.0013539304351380037,0.012191900691038794,0.00027357839313514685,,
2026 H1,0,1995,-19.294888839069593,-2.27676236167026,-3.449782747593077,0.0003392487463452217,0.011911528150187659,0.00026668342949135343,,
2026 H1,1,1995,-2.27676236167026,-1.7407527379042846,-1.9727812612971412,0.00043095152650927514,0.01172459307062492,0.000262498199226902,,
2026 H1,2,1995,-1.7407527379042846,-1.4620204245555164,-1.5923075666120925,0.00011039906910693138,0.010672500062494723,0.0002389432222319801,,
2026 H1,3,1995,-1.4620204245555164,-1.2676358220306072,-1.3583724486467288,0.00013800729722651496,0.011674302036083769,0.00026137224918967774,,
2026 H1,4,1995,-1.2676358220306072,-1.111531290171528,-1.1883754660047765,-0.0003513096983510295,0.009973368797377234,0.00022329059386261147,,
2026 H1,5,1995,-1.111531290171528,-0.9907420704360931,-1.0480623772786073,6.410744807407664e-05,0.011532664540251645,0.0002582011721744685,,
2026 H1,6,1994,-0.9907420704360931,-0.879575288726475,-0.934192087513663,-7.348109703314626e-05,0.010375722992688198,0.00023235701659295592,,
2026 H1,7,1995,-0.879575288726475,-0.7851578765598284,-0.8311365132115263,0.00013628572683486819,0.013186872040192721,0.00029523669974173986,,
2026 H1,8,1995,-0.7851578765598284,-0.7011467030426252,-0.741997739540301,-0.0009338115892481917,0.011649059967753391,0.00026080711251998064,,
2026 H1,9,1995,-0.7011467030426252,-0.6241412755858661,-0.661372791186872,-9.657553198079294e-05,0.011366482977023697,0.0002544805858113187,,
2026 H1,10,1995,-0.6241412755858661,-0.5519259751774532,-0.5869139724618315,0.0003226650736320909,0.010243626725753945,0.0002293413129876462,,
2026 H1,11,1995,-0.5519259751774532,-0.4840471394124768,-0.5174454024108796,-0.0001971807085905656,0.011003933155690631,0.0002463635727383104,,
2026 H1,12,1994,-0.4840471394124768,-0.42048353534430827,-0.45161706648421046,-0.0004605009618232484,0.011818194386252666,0.000264660148602698,,
2026 H1,13,1995,-0.42048353534430827,-0.36050729218422833,-0.3901658138038814,-0.00028935445647147566,0.01111753311270909,0.00024890692618093947,,
2026 H1,14,1995,-0.36050729218422833,-0.301986219140961,-0.33168563548046237,0.00015642808435225602,0.011058687351501383,0.00024758944707901134,,
2026 H1,15,1995,-0.301986219140961,-0.24643896799513634,-0.2740170635609773,7.763206481522658e-05,0.0111265717485144,0.0002491092893340203,,
2026 H1,16,1995,-0.24643896799513634,-0.19569770852239632,-0.22061683150235128,-5.044403291701512e-05,0.009895228257959984,0.0002215411300850551,,
2026 H1,17,1995,-0.19569770852239632,-0.1433714404964601,-0.16915460202811225,0.0002871206787650065,0.01028969896940279,0.0002303728098523404,,
2026 H1,18,1994,-0.1433714404964601,-0.09379382174615844,-0.11875321942003719,-0.0001321469423071225,0.009718494108368569,0.00021763883812126367,,
2026 H1,19,1995,-0.09379382174615844,-0.04719682159308012,-0.06993921751959307,1.2694497892409234e-05,0.010938465537717183,0.0002448978389834425,,
2026 H1,20,1995,-0.04719682159308012,-7.332364979850767e-05,-0.02454334868524626,-0.0001293937308689196,0.009608702273501104,0.00021512619060706068,,
2026 H1,21,1995,-7.332364979850767e-05,0.04162817535282893,0.01736746877523557,-9.589380726312175e-06,0.009856674674877585,0.00022067796612943518,,
2026 H1,22,1995,0.04162817535282893,0.08585106940906238,0.06342087126980969,9.892812316899304e-05,0.010312203476754985,0.00023087665613671509,,
2026 H1,23,1995,0.08585106940906238,0.13400648330757237,0.109939582743887,9.195773648299095e-05,0.010312892375243556,0.0002308920796666927,,
2026 H1,24,1994,0.13400648330757237,0.1876102843187027,0.16104009807038147,-2.958305541546295e-05,0.009764862788746293,0.0002186772320956896,,
2026 H1,25,1995,0.1876102843187027,0.2410982420202212,0.214551962254176,-8.58609930055413e-05,0.01008686539331372,0.00022583163318672705,,
2026 H1,26,1995,0.2410982420202212,0.2967360318043489,0.2684215563256028,-0.0006536969301389211,0.010576125159847101,0.00023678551507376315,,
2026 H1,27,1995,0.2967360318043489,0.35607601424591634,0.32647059824937325,0.00013956647839148784,0.010749963042259215,0.0002406775163411611,,
2026 H1,28,1995,0.35607601424591634,0.41678982734084513,0.3860846969812021,-0.0004753069769302862,0.009553841128338977,0.00021389792181121954,,
2026 H1,29,1994,0.41678982734084513,0.4810965875657805,0.44870268391733353,-0.00030821948017016685,0.009989051518024603,0.00022369778096014787,,
2026 H1,30,1995,0.4810965875657805,0.548221185353386,0.5141541216183282,0.00016893962158894265,0.009889556591886856,0.0002214141489504567,,
2026 H1,31,1995,0.548221185353386,0.620426648904969,0.5841625466347335,-0.0005410465539671148,0.010558849969750053,0.0002363987463164628,,
2026 H1,32,1995,0.620426648904969,0.7031638962128537,0.6612485647359971,-0.0003255572337870413,0.009708164311519727,0.00021735301466091543,,
2026 H1,33,1995,0.7031638962128537,0.7924570397475409,0.7480957242995778,-0.00034188449562672947,0.009488692802349869,0.00021243933658341883,,
2026 H1,34,1995,0.7924570397475409,0.8908155368587745,0.8408916987438679,-0.00021208214292654649,0.010413234430557056,0.00023313860614892188,,
2026 H1,35,1995,0.8908155368587745,1.0034359672402262,0.9459246456950318,-9.146236986682068e-05,0.009619257983608171,0.00021536251905598645,,
2026 H1,36,1994,1.0034359672402262,1.1295863336490313,1.0654935257823688,-0.00018824286776521242,0.01003313492368857,0.00022468499781516167,,
2026 H1,37,1996,1.1295863336490313,1.2818581612707334,1.2040502448899366,-0.0005741145601998808,0.009266795783965519,0.00020741937625533654,,
2026 H1,38,1994,1.2818581612707334,1.4941512423615109,1.382468214594818,-0.00020421534231379886,0.009705865811386188,0.00021735603629496745,,
2026 H1,39,1995,1.4941512423615109,1.8047380885383382,1.6318947282071494,-4.42313207644967e-05,0.011563850110364678,0.00025889937602233126,,
2026 H1,40,1995,1.8047380885383382,2.4096190983660657,2.070830504332646,-6.99444728756527e-05,0.011410843151631189,0.00025547375170472883,,
2026 H1,41,1995,2.4096190983660657,21.55290118476454,3.511218435342748,-0.0007723083598189556,0.013579342269162393,0.0003040235913408031,,
2026 H2,0,1863,-16.353686382806668,-1.3719485232052702,-2.2011594807903943,-0.0004981644592581973,0.016742823120234847,0.0003879022169530015,,
2026 H2,1,1862,-1.3719485232052702,-0.9169712544287447,-1.1158068888645682,0.0003981494010821256,0.013444073389185317,0.0003115595272828442,,
2026 H2,2,1863,-0.9169712544287447,-0.6433922484309567,-0.772756088782282,0.00028700323044644814,0.014755711046189255,0.00034186427142129537,,
2026 H2,3,1862,-0.6433922484309567,-0.4186161776133213,-0.5259282914514459,-0.00022694890979988992,0.013457388511154527,0.00031186809842689774,,
2026 H2,4,1862,-0.4186161776133213,-0.23143977352007092,-0.3231660256221134,0.00018034006212160717,0.013654856560340647,0.00031644431950788226,,
2026 H2,5,1863,-0.23143977352007092,-0.07614955938004155,-0.15196142208109123,-0.00022309161234689882,0.015605160986697082,0.0003615445554897183,,
2026 H2,6,1862,-0.07614955938004155,0.05800135494297093,-0.008998211303289289,-0.00034343515142519227,0.01209580252619758,0.00028031403935954843,,
2026 H2,7,1863,0.05800135494297093,0.20529955122750174,0.13037740706160397,0.00023089479088648284,0.012770468029867851,0.0002958696287202779,,
2026 H2,8,1862,0.20529955122750174,0.3920809941626297,0.29559259249865566,5.28200055176495e-05,0.012920130268381317,0.0002994174133330568,,
2026 H2,9,1862,0.3920809941626297,0.6313548831019631,0.5067524790033405,-6.108474294121118e-06,0.01632539940471973,0.00037833278456584854,,
2026 H2,10,1863,0.6313548831019631,0.9410772125229654,0.7764181310705955,-0.00019653047125609197,0.01639706529963896,0.0003798916070233123,,
2026 H2,11,1862,0.9410772125229654,1.4159428004671903,1.1534649823625125,-3.186864685652347e-05,0.01287484301521231,0.00029836790439474465,,
2026 H2,12,1863,1.4159428004671903,12.38649760689403,2.3938371508360503,-0.0006259073850532784,0.015725354379449087,0.0003643292282522979,,
