bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
132,1997,-0.538175886853675,-0.5329261611781618,-0.5355458063653998,-7.33863343597843e-05,0.013583948537920686,0.00030397438968573647,,
133,1997,-0.5329261611781618,-0.5276039354617126,-0.5302659528352595,0.0003190197111841699,0.014510383806291147,0.0003247056663465769,,
134,1996,-0.5276039354617126,-0.522455476360362,-0.5250025140964213,-0.00027593141335330686,0.012961548483848203,0.00029011929953987005,,
135,1997,-0.522455476360362,-0.5173142746564888,-0.5198535860069567,0.0003062001736166588,0.014155174600335047,0.0003167569832895231,,
136,1997,-0.5173142746564888,-0.5120026848074439,-0.5146792608670152,3.3531895726002785e-06,0.014467582661497488,0.00032374788504829067,,
137,1997,-0.5120026848074439,-0.5067101906806541,-0.5093943218282124,0.00028519654117166015,0.014146347035862586,0.0003165594447376479,,
138,1997,-0.5067101906806541,-0.5015408291991723,-0.5041284678117829,-4.594269845735419e-05,0.012482039195529529,0.0002793164473424394,,
139,1997,-0.5015408291991723,-0.4965203128269303,-0.4989480340122651,0.00014604084152307467,0.016703370431314393,0.0003737791569498079,,
140,1997,-0.4965203128269303,-0.49130309632184666,-0.49388542032434957,0.00039587721414015243,0.015957377703672185,0.00035708572768202086,,
141,1997,-0.49130309632184666,-0.4861255097205581,-0.48872771594847003,7.178221244030569e-05,0.013419304953249887,0.00030029008294486017,,
142,1997,-0.4861255097205581,-0.48096350083241707,-0.4835297368855403,0.00018051056522642645,0.014044807800201637,0.00031428725362156484,,
143,1997,-0.48096350083241707,-0.4758382609055997,-0.47841239542345626,8.713397730303988e-05,0.013813325056716211,0.00030910725566461343,,
144,1996,-0.4758382609055997,-0.47095024861037843,-0.4733618765681594,0.00016271580180339277,0.012143650674674671,0.0002718122323103402,,
145,1997,-0.47095024861037843,-0.4660130933405261,-0.4684956647236345,0.0002065450402896258,0.014713780405704145,0.00032925716748029543,,
146,1997,-0.4660130933405261,-0.4609287635208897,-0.4635161372960307,0.00019161974495506733,0.012500871432706999,0.00027973786514937955,,
147,1997,-0.4609287635208897,-0.4560517348195689,-0.45846183561627163,0.0002935409948468666,0.014807614065865442,0.00033135692731815736,,
148,1997,-0.4560517348195689,-0.4510420410185567,-0.4536343729479987,0.0003147178758592931,0.013343437938900717,0.00029859237116984207,,
149,1997,-0.4510420410185567,-0.44632329170916407,-0.4487045322533415,3.055248202530027e-05,0.012653162054646647,0.0002831457438475163,,
150,1997,-0.44632329170916407,-0.44158213696671084,-0.44394189066638334,0.00023904889016797208,0.012503266963963883,0.0002797914710762389,,
