bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
237,1999,-0.06398129297710944,-0.060583166478098485,-0.062269453185348975,0.0004867308279255902,0.012157120167302799,0.00027190945691074993,,
238,1999,-0.060583166478098485,-0.05727949477419866,-0.05893827737083711,0.00013728081296950328,0.01228269884341648,0.00027471818374339894,,
239,1999,-0.05727949477419866,-0.053938046387325196,-0.0555928682145083,0.0005628688955389636,0.01116696571110341,0.00024976339297966786,,
240,1999,-0.053938046387325196,-0.05049366825047251,-0.05218610225339074,-0.00015449115455553556,0.012840061699841246,0.00028718431301637346,,
241,1999,-0.05049366825047251,-0.04699970212034788,-0.04875877034782194,-0.000161609319875385,0.01099828982457934,0.0002459907422147232,,
242,1999,-0.04699970212034788,-0.04374194698238294,-0.045363198114751514,-0.0003316764419289444,0.010918899244829947,0.0002442150709104659,,
243,1999,-0.04374194698238294,-0.0404797166894949,-0.04212887033330381,0.0005216630341820511,0.012425943208758665,0.0002779220261871444,,
244,1999,-0.0404797166894949,-0.03712097912406669,-0.03879872846712087,-4.836014273952514e-05,0.011758824668394898,0.0002630010714290202,,
245,2000,-0.03712097912406669,-0.03373335712698738,-0.035437273055968777,-0.0005699126137446636,0.021998608062338828,0.0004919038303776455,,
246,1999,-0.03373335712698738,-0.030398405177292517,-0.03205996549964792,-0.00014314940515024714,0.011718355754093484,0.0002620959326825052,,
247,1999,-0.030398405177292517,-0.027011472035739267,-0.028702851490722773,-0.00022786124863828083,0.012992011153157663,0.00029058285582590125,,
248,1999,-0.027011472035739267,-0.023548272769279288,-0.025276489207387825,0.00017929801920642043,0.018218266371898537,0.0004074747018098572,,
249,1999,-0.023548272769279288,-0.02007814209827735,-0.021820488244639127,-0.00045040720768343734,0.013730610191635432,0.0003071025628505501,,
250,1999,-0.02007814209827735,-0.016697110238254913,-0.01841805886843098,0.00020717456311123217,0.01256217539916983,0.0002809690324187756,,
251,1999,-0.016697110238254913,-0.013390265074473068,-0.015035691250625144,-0.00029934097711720647,0.0118559410365777,0.0002651732025395403,,
252,1999,-0.013390265074473068,-0.009960151310472017,-0.011681653848231456,-0.0003218775779818219,0.013276431222516163,0.00029694427247141473,,
253,1999,-0.009960151310472017,-0.006551167149241457,-0.008227775368507028,0.0003701613563930859,0.012693391789340492,0.00028390385389771887,,
254,1999,-0.006551167149241457,-0.003125249009167318,-0.004823585802692136,-3.5818914659365515e-05,0.012613143860166135,0.0002821090068829877,,
255,1999,-0.003125249009167318,0.000271902144374155,-0.0014288862087548202,6.283579251977674e-05,0.011225700972044339,0.00025107708180433815,,
256,1999,0.000271902144374155,0.0036635577969392867,0.0020081552664077064,-0.00035839898212357795,0.011641040517343406,0.0002603666790643513,,
257,1999,0.0036635577969392867,0.007174931674971056,0.00543285108193912,9.665026623741336e-05,0.012164464042980614,0.0002720737120320035,,
258,1999,0.007174931674971056,0.010593121735735199,0.00885524451846726,-5.356796501184728e-05,0.01235014396864351,0.00027622667976214216,,
259,1999,0.010593121735735199,0.014138305678314157,0.012367388763837715,0.0005128240269104391,0.013919640969209156,0.00031133047664609923,,
260,1999,0.014138305678314157,0.017604004309400092,0.015904148483187924,-8.907122001628651e-05,0.010868276332985679,0.00024308282509259227,,
261,1999,0.017604004309400092,0.0209514337967902,0.019272075478149252,-0.0004045349627639037,0.01125315132450492,0.0002516910438551238,,
262,1999,0.0209514337967902,0.024337216898335633,0.022614937382419237,-0.00023634251826955982,0.012323973203152035,0.0002756413373016091,,
263,1999,0.024337216898335633,0.027650886053419775,0.02597318116885057,0.0002440442011902417,0.01224719200315002,0.00027392402809464287,,
264,1999,0.027650886053419775,0.031159403390877187,0.02945452394460144,0.0006307003815818826,0.011968834118456782,0.0002676981999205223,,
265,1999,0.031159403390877187,0.034606988809408816,0.0328908072739997,-0.0005842301638998363,0.011492517143915864,0.00025704476488965617,,
266,1999,0.034606988809408816,0.0380710520264989,0.036368740071883454,0.00032530121157291355,0.012218779259580582,0.00027328854094250553,,
267,1999,0.0380710520264989,0.04163077879337236,0.03988585309399861,0.000365862626463051,0.012965160602712059,0.00028998230911015397,,
268,1999,0.04163077879337236,0.045124720504611034,0.043340841597873866,0.00010762805934555766,0.011477090277866718,0.0002566997234068435,,
269,1999,0.045124720504611034,0.04863021674691622,0.04688556181292197,0.00013481197296973203,0.010078779384494347,0.00022542472156620428,,
270,1999,0.04863021674691622,0.05227952513913855,0.05045535915935866,-0.00022057023479387747,0.010588810715739088,0.00023683222107083349,,
271,1999,0.05227952513913855,0.05592262170061459,0.05409302104060763,-0.0001127061867547438,0.012771785455949137,0.0002856572279714678,,
272,1999,0.05592262170061459,0.05951781015469441,0.05770684075322229,-0.0001238290703058214,0.010937728788173324,0.0002446362175993129,,
273,1999,0.05951781015469441,0.06290655846153287,0.06126484038547477,-0.00014038143484176437,0.012956681497992057,0.0002897926631473127,,
274,1999,0.06290655846153287,0.06633587628784907,0.06461162731246178,-0.0003568150272386556,0.011963911303145761,0.0002675880948940628,,
275,1999,0.06633587628784907,0.06990485912075493,0.06808915431233199,-0.0002962313597671584,0.0116460682551039,0.00026047913081485904,,
276,1999,0.06990485912075493,0.07338914058433317,0.07161474705952278,-0.00047922163604985303,0.011230842467193945,0.0002511920778835575,,
277,1999,0.07338914058433317,0.07693906568687553,0.07515603562696414,0.0002582740256616299,0.01190480494154884,0.0002662661059311656,,
278,1999,0.07693906568687553,0.08055971635025493,0.07878198283595113,-0.0004299801303260663,0.011569097646829974,0.0002587575852509562,,
279,1999,0.08055971635025493,0.08419694453394641,0.08234453062218991,0.0004738302124050843,0.012285510719968532,0.00027478107493931103,,
280,1999,0.08419694453394641,0.08777052553178238,0.08591897060185873,0.00036798699318935037,0.012132928157325395,0.0002713683718343494,,
281,1999,0.08777052553178238,0.09130158353989296,0.08954075823693537,-0.00038056108076021375,0.012079538771283637,0.00027017425030197715,,
282,1999,0.09130158353989296,0.09481859892482333,0.09307541536315082,-3.3953489283932494e-05,0.01156552139527008,0.0002586775978356765,,
283,1999,0.09481859892482333,0.098330045734686,0.09657901941201129,-0.0001308892477083918,0.012081182818276581,0.0002702110215042714,,
284,1999,0.098330045734686,0.10184240505251121,0.10007981299352389,-8.133380043310103e-05,0.013919584717811446,0.0003113292185120353,,
285,1999,0.10184240505251121,0.10533909158091058,0.10357613928875692,0.00028585952767086535,0.01266724168624948,0.00028331897357805554,,
286,1999,0.10533909158091058,0.10884839191160785,0.10711396638026405,-2.6483283093940092e-05,0.011546469649524424,0.0002582514813074517,,
287,1999,0.10884839191160785,0.11246680889570063,0.11065036169584841,-6.30754308091411e-05,0.01436386876185575,0.00032126619630510754,,
288,1999,0.11246680889570063,0.1159282956957347,0.11419505588846739,-0.00032947234450684393,0.01328944605108526,0.00029723536566777283,,
289,1999,0.1159282956957347,0.11966912547309622,0.11781223878321062,6.235142939422021e-05,0.011537853065348819,0.0002580587604417062,,
290,1999,0.11966912547309622,0.12320469127516182,0.12147032570098265,-0.0001408992332213424,0.011639000610973348,0.0002603210539635381,,
291,1999,0.12320469127516182,0.1267819906949901,0.12499769645459036,-0.0002837086252545655,0.012285547533785154,0.0002747818983271485,,
292,1999,0.1267819906949901,0.13045548569296678,0.1286374774258205,0.0003508208997425866,0.012341550998862416,0.00027603448706236844,,
293,1999,0.13045548569296678,0.13404677792419484,0.1322388147300426,0.00019850522839870094,0.012019045987609714,0.00026882125224574055,,
294,2000,0.13404677792419484,0.1377398769805826,0.1358739546217687,0.0004125748609953937,0.01162564722982352,0.0002599573748831751,,
295,1999,0.1377398769805826,0.1414687418970807,0.13958650983651577,-0.0001641065185577762,0.015396535993741162,0.0003443631125424492,,
296,1999,0.1414687418970807,0.14514787901667792,0.14332903484625917,0.000132942149814211,0.011574807551744951,0.00025888529453761927,,
297,1999,0.14514787901667792,0.1487836693250758,0.1469965093294005,0.00013258471955765043,0.011574226603661546,0.00025887230089474347,,
298,1999,0.1487836693250758,0.15261609475019491,0.15064994326564013,-0.000490465680568363,0.01262637099233925,0.00028240484851950877,,
299,1999,0.15261609475019491,0.1563085164309719,0.15446059916145582,-0.00035227564713593423,0.011856283928860152,0.0002651808717616108,,
300,1999,0.1563085164309719,0.16001359064318108,0.15812796069709267,1.1438190342905396e-05,0.012476758474985354,0.00027905857425546376,,
301,1999,0.16001359064318108,0.16360858182766838,0.16179808258842115,0.00020530245206353437,0.011176613798214165,0.00024997918472067316,,
302,1999,0.16360858182766838,0.16725777948986356,0.1654167780447596,-0.00014491438281872139,0.012676586441295084,0.0002835279809115726,,
303,1999,0.16725777948986356,0.17093864047177038,0.16906706558077186,0.00032262080229610094,0.01192717597725174,0.00026676646260156083,,
304,1999,0.17093864047177038,0.17460423057873162,0.17280333957377617,2.5411214516097927e-06,0.013433375191514843,0.0003004545239774107,,
305,1999,0.17460423057873162,0.17828636929292774,0.17647800056295546,0.0001947821390359143,0.014354206216505284,0.0003210500811871796,,
306,1999,0.17828636929292774,0.18186709312198326,0.18004663630305023,-9.021348389670486e-05,0.012661897873939041,0.0002831994524181782,,
307,1999,0.18186709312198326,0.18570709475053443,0.18380980921051676,-4.481449595462767e-05,0.01137748793852547,0.00025447199038910464,,
308,1999,0.18570709475053443,0.18956393389267856,0.18763107090157782,0.00019447783531684806,0.012496400582000754,0.0002794978949644508,,
309,1999,0.18956393389267856,0.1932709860846094,0.19144259619791854,0.00023241247403507428,0.012315200312145865,0.0002754451204347691,,
310,1999,0.1932709860846094,0.19718017234976074,0.1952333193002961,0.00011713721374015817,0.010542363314240105,0.00023579336585325723,,
311,1999,0.19718017234976074,0.20095044230826262,0.19905491663242544,-0.0004983164109746844,0.01285151565749539,0.0002874404953492251,,
312,1999,0.20095044230826262,0.2048271172123264,0.2028667805043474,-0.00022637996754388547,0.011452466629994744,0.00025614898419986927,,
313,1999,0.2048271172123264,0.20857526690973055,0.20668074102436526,1.7847968638672656e-05,0.011477940347994556,0.0002567187363065776,,
314,1999,0.20857526690973055,0.21231360954583287,0.21040552897665962,0.00010937010609441248,0.011882446558016428,0.0002657660322426574,,
315,1999,0.21231360954583287,0.21632557966453886,0.2143117489406227,0.00013962955030088757,0.01140851421756736,0.00025516593258661054,,
316,1999,0.21632557966453886,0.2200872104780748,0.21822031301567008,0.00015844539233449026,0.01178282162024173,0.00026353779378220836,,
317,1999,0.2200872104780748,0.22404131248241843,0.22203182295392576,-0.00042237002962743764,0.01101277536035608,0.00024631472964858176,,
318,1999,0.22404131248241843,0.2276602627399569,0.2258398545668282,0.0004181658421646857,0.011601097383060081,0.0002594733000567552,,
319,1999,0.2276602627399569,0.23155062293800519,0.229650757549389,0.00013520009406312923,0.012511937445994648,0.0002798453966912198,,
320,1999,0.23155062293800519,0.2352925169022504,0.23340717737144331,9.863470241725788e-05,0.013088172260872872,0.00029273362132093214,,
321,1999,0.2352925169022504,0.2392414873077514,0.23722354020245967,-0.0004211159658925038,0.01663238081740386,0.0003720043540703463,,
